text	label
[Intro] A taste of honey! Tasting much sweeter than wine [Verse ] I dream of your first kiss, and then I feel upon my lips again [Chorus] A taste of honey (A taste of honey) Tasting much sweeter than wine [Bridge] Oh, I will return, yes, I will return I'll come back for the honey and you [Verse ] Yours was the kiss that awoke my heart There lingers still, though we're far apart [Chorus] That taste of honey (A taste of honey) Tasting much sweeter than wine [Bridge] Oh, I will return, yes, I will return I'll come back (He'll come back) for the honey (For the honey) and youYou might also likeEmbed	11
Fine One, two, three, four [Verse : ] It was twenty years ago today Sgt. Pepper taught the band to play They've been going in and out of style But they're guaranteed to raise a smile So may I introduce to you The act you've known for all these years Sgt. Pepper's Lonely Hearts Club Band [Chorus: , , and ] We're Sgt. Pepper's Lonely Hearts Club Band We hope you will enjoy the show Sgt. Pepper's Lonely Hearts Club Band Sit back and let the evening go Sgt. Pepper's Lonely, Sgt. Pepper's Lonely Sgt. Pepper's Lonely Hearts Club Band [Bridge: , , and ] It's wonderful to be here It's certainly a thrill You're such a lovely audience We'd like to take you home with us We'd love to take you home You might also like[Verse : ] I don't really want to stop the show But I thought you might like to know That the singer's gonna sing a song And he wants you all to sing along So let me introduce to you The one and only Billy Shears And Sgt. Pepper's Lonely Hearts Club Band [Outro: ] [whistling] [?] I feel it, I feel it, I feel it, oh baby now I get it, I get it, I get it Baby, free now You gotta get free now Gotta get free now Gotta get free [Speech] [ ] Don't leave that. I think it'll probably be another day singing it [ ] Yeah I just heard it, and that was fine [] Yeah, and what you could do with the bits where you can't get it 'cause you haven't got enough breath. You just don't.. [ ] You'll just take over, yeahEmbed	11
I once had a girl Or should I say, she once had me? She showed me her room "Isn't it good, Norwegian wood?" She asked me to stay and she told me to sit anywhere So I looked around and I noticed there wasn't a chair I sat on the rug Biding my time, drinking her wine We talked until two And then she said, "It's time for bed"  She told me she worked in the morning and started to laugh I told her I didn't and crawled off to sleep in the bath And when I awoke I was alone, this bird had flown So I lit a fire Isn't it good, Norwegian wood?You might also likeEmbed	11
[Intro] The world is treating me bad, misery [Verse ] I'm the kind of guy Who never used to cry The world is treating me bad, misery [Verse ] I've lost her now for sure I won't see her no more It's gonna be a drag, misery [Bridge] I'll remember all the little things we've done Can't she see she'll always be the only one, only one [Verse ] Send her back to me 'Cause everyone can see Without her, I will be in misery [Bridge] I'll remember all the little things we've done She’ll remember and she’ll miss her only one, lonely one You might also like[Verse - Outro] Send her back to me 'Cause everyone can see Without her, I will be in misery (Oh, oh, oh) In misery (Ooh, ooh) My misery (La, la, la, la, la, la) MiseryEmbed	11
I'm a loser I'm a loser And I'm not what I appear to be Of all the love I have won or have lost There is one love I should never have crossed She was a girl in a million, my friend I should have known she would win in the end I'm a loser And I lost someone who's near to me I'm a loser And I'm not what I appear to be Although I laugh and I act like a clown Beneath this mask I am wearing a frown My tears are falling like rain from the sky Is it for her or myself that I cry? I'm a loser And I lost someone who's near to me I'm a loser And I'm not what I appear to be You might also like What have I done to deserve such a fate? I realise I have left it too late And so it's true, pride comes before a fall I'm telling you so that you won't lose all I'm a loser And I lost someone who's near to me I'm a loser And I'm not what I appear to beEmbed	11
[Intro] (*People talking*) [Verse : ] It was twenty years ago today When Sgt. Pepper taught the band to play They've been going in and out of style But they're guaranteed to raise a smile So may I introduce to you The act you've known for all these years Sgt. Pepper's Lonely Hearts Club Band [Interlude] (*Applauding*) (*People laughing*) [Chorus: , , & Ringo Starr] We're Sgt. Pepper's Lonely Hearts Club Band We hope you will enjoy the show Sgt. Pepper's Lonely Hearts Club Band Sit back and let the evening go Sgt. Pepper's Lonely, Sgt. Pepper's Lonely Sgt. Pepper's Lonely Hearts Club Band [Bridge: ,  & ] It's wonderful to be here It's certainly a thrill You're such a lovely audience We'd like to take you home with us We'd love to take you home You might also like[Verse : ] I don't really want to stop the show But I thought you might like to know That the singer's going to sing a song And he wants you all to sing along So let me introduce to you The one and only Billy Shears And Sgt. Pepper's Lonely Hearts Club Band, yeah [Outro] (*Applauding*) (*People screaming*)Embed	11
You know if you break my heart I'll go But I'll be back again 'Cause I told you once before "goodbye" But I came back again I love you so I'm the one who wants you Yes, I'm the one who wants you Oh-oh-oh-oh, oh-oh-oh-oh, oh You could find better things to do Than to break my heart again This time, I will try to show that I'm Not trying to pretend I thought that you would realise That if I ran away from you That you would want me, too But I got a big surprise Oh-oh-oh-oh, oh-oh-oh-oh, oh You could find better things to do Than to break my heart again This time I will try to show that I'm Not trying to pretend You might also like I wanna go But I hate to leave you You know I hate to leave you Oh-oh-oh-oh, oh-oh-oh-oh, oh You, if you break my heart I'll go But I'll be back againEmbed	11
I wanna be your lover, baby I wanna be your man I wanna be your lover, baby I wanna be your man Love you like no other, baby Like no other can Love you like no other, baby Like no other can I wanna be your man, I wanna be your man I wanna be your man, I wanna be your man Tell me that you love me, baby Let me understand Tell me that you love me, baby I wanna be your man I wanna be your lover, baby I wanna be your man I wanna be your lover, baby I wanna be your man I wanna be your man, I wanna be your man I wanna be your man, I wanna be your man You might also like I wanna be your lover, baby I wanna be your man I wanna be your lover, baby I wanna be your man Love you like no other, baby Like no other can Love you like no other, baby Like no other can I wanna be your man, I wanna be your man I wanna be your man, I wanna be your man I wanna be your man Oh, I wanna be your man Come on, I wanna be your man Now let me be your manEmbed	11
Seventeen and strung out on confusion Trapped inside a roll of disillusion I found out what it takes to be a man Well, Mom and Dad'll never understand Secrets collecting dust, but never forget Skeletons come to life in my closet I found out what it takes to be a man Well, Mom and Dad'll never understand What's happening to me Oh no Seventeen and coming clean for the first time I finally figured out myself for the first time I found out what it takes to be a man Well, Mom and Dad'll never understand What's happening to me Embed	12
Go, nine-nine! There's trouble in the air, a rumble in the streets A going-out-of-business sale, and a race to bankruptcy It's not to , it's to A common cause and a call to arms for the health of our daughters And our sons It's revolutions tonight revolutions tonight revolutions tonight revolutions tonight There's a rat in the company, a bailout on easy street How the fuck did the working stiff (Woah-oh) become so obsolete? Hit the lights, and bang the drum, and let your flag unfold 'Cause history will prove itself in the halls of justice And lost souls It's revolutions tonight revolutions tonight revolutions tonight revolutions tonight  Ah, we live in troubled times From the ghettos to an empty suburban home We live in troubled times And I'm % sure that something's wrong It’s all wrong It's revolutions tonight revolutions tonight revolutions tonight revolutions tonight It's ninety-nine! Nine-nine, to one! To one, ooh-yaow!  AlrightEmbed	12
Concrete dream (Hey!) I'm gonna make a scene Radio covered in gasoline Sleepin' in reverse, and everybody's bouncin' off the walls Bombs away (Hey!) It's just another day of idle threats The secret alphabet I wouldn't sweat it, everybody's bouncin' off the walls (I'm bouncin' off the walls!) Alright Concrete kiss (Hey!) Come on and do the twist The radio, my little exorcist We're all gettin' pissed, and everybody's bouncin' off the walls (I'm bouncin' off the walls!) 'Cause it's all that I want, and I wanna be free I got Satan ridin' next to me 'Cause we're all bloody freaks, and we'll give you the creeps Chasing fireflies and zeroes  Hey! Hey! 'Cause it's all that I want, and I wanna be free I got Satan ridin' next to me 'Cause we're all bloody freaks, and we'll give you the creeps Chasing fireflies and zeroes Hey! Hey!Embed	12
[Verse ] Come with me and let's go for a ride Follow me out to the other side As I sit around and watch you pout [Chorus] 'Cause I know that you're the best thing in town Best thing around Best thing in town Best thing around [Verse ] Running wild and always running free Exploring things that I have never seen Hearing colors and all I see are sounds [Chorus] Now I know that you're the best thing in town Best thing around Best thing in town Best thing around [Bridge] I'm seeing faces Of mysteries of the earth I know not one But the aggressions of my birth Or go to stance Of solutions I can't find A missing piece Of a thought that's in my mind [Guitar Solo] [Verse ] Yeah, come with me and let's go for a ride Follow me to the other side As I sit around and watch you pout [Chorus] 'Cause I know that you're the best thing in town Best thing around Best thing in town Best thing around [Verse ] Running wild and always running free Exploring things that I have never seen Hearing colors and all I see are sounds [Chorus] Now I know that you're the best thing in town Best thing around Best thing in town Best thing around [Outro] I'm sick and growing tired of always playing this shit!Embed	12
There's a trouble in the air, a rumble in the streets A "going out of business" sale and a race to bankruptcy It's not one to ninety-nine, it's ninety-nine to one A common cause and a call to arms for the health of our daughters and our sons It's ninety-nine revolutions tonight Ninety-nine revolutions tonight Ninety-nine revolutions tonight Ninety-nine revolutions tonight There's a rat in the company, a bailout on easy street How the fuck did the working stiff become so obsolete? Hit the lights and bang the drum and let your flag unfold 'Cause history will prove itself in the halls of justice and lost souls It's ninety-nine revolutions tonight Ninety-nine revolutions tonight Ninety-nine revolutions tonight Ninety-nine revolutions tonight We live in troubled times From the ghettos to an empty suburban home We live in troubled times And I'm ninety-nine percent sure that something's wrong It's all wrong  It's ninety-nine revolutions tonight Ninety-nine revolutions tonight Ninety-nine revolutions tonight Ninety-nine revolutions tonight Ninety-nine revolutions tonight Ninety-nine revolutions tonight Ninety-nine revolutions tonight Ninety-nine revolutions tonight Nine! Nine! To one! To one!Embed	12
Youngblood, youngblood, youngblood She's my little youngblood Youngblood, youngblood, youngblood Punch drunken youngblood She's a loner, not a stoner Bleeding heart, and the soul of Ms. Teresa Supernova, Cherry Cola She's the cedar in the trees of Minnesota Ah-ah ah-ah, ah-ah ah-ah, ah-ah ah-ah I'm a rough boy 'round the edges Gettin' drunk, and fallin' into hedges She's my weakness, fuckin' genius Swear to God, and I'm not even superstitious Youngblood, youngblood, youngblood She's my little youngblood Youngblood, youngblood, youngblood Punch drunken youngblood I wanna hold you like a gun We'll shoot the moon into the sun (Daylight) Alright (Alright) Alright, ow! Are you stranded like I'm stranded? Do you wanna watch the world fall to pieces? Are you broken like I'm broken? Are you restless? She said, "Fuck you, I'm from Oakland!" Youngblood, youngblood, youngblood She's my little youngblood Youngblood, youngblood, youngblood Punch drunken youngbloodEmbed	12
Dreamin', I was only dreamin' Of another place and time where my family's from Singin', I can hear them singin' When the rain had washed away all these scattered dreams Dyin', everyone's reminded Hearts are washed in misery, drenched in gasoline Laughter, there is no more laughter Songs of yesterday now live in the underground Life before the lobotomy Christian sang the eulogy Sign my love, a lost memory From the end of the century Well, it's enough to make you sick To cast a stone and throw a brick Ooh, when the sky is falling down You burned your dreams into the ground Christian's lesson's what he's been sold (Hey) We are normal and self-controlled (Hey) Remember to learn to forget (Hey) Whiskey shots and cheap cigarettes  Well, I'm not stoned, I'm just fucked up I got so high, I can't stand up Well, I'm not cursed 'cause I've been blessed I'm not in love 'cause I'm a mess Like refugees (Too late) We're lost like refugees (Too late) Like refugees (Too late) We're lost like refugees (Too late) The brutality of reality Is the freedom that keeps me from Dreamin', I was only dreamin' Of another place and time where my family's from Singin', I can hear them singin' When the rain had washed away all these scattered dreams Dyin', everyone's reminded Hearts are washed in misery, drenched in gasoline Laughter, there is no more laughter Songs of yesterday now live in the undergroundEmbed	12
I'm an outsider Outside of anything I'm an outsider Outside of anything I'm an outsider Outside of everything Everything you know Everything you know It disturbs me so I'm an outsider Outside of anything I'm an outsider Outside of anything I'm an outsider Outside of everything Everything you know Everything you know It disturbs me so Everybody's gotta push me Push me around Everybody tried to put me Tried to put me down  All messed up, everyone I've already had all my fun More troubles are gonna come I've already had all my fun Oh, yeah, yeah, yeah Everybody tried to push me Push me around Everybody tried to put me Tried to put me down I'm an outsider Outside of anything I'm an outsider Outside of anything I'm an outsider Outside of everything Everything you know Everything you know It disturbs me soEmbed	12
Can you hear the sound of the static noise Blastin' out in stereo? Cater to the class and the paranoid Music to my nervous system Advertisin' love and religion Murder on the airwaves Slogans on the brink of corruption Visions of blasphemy, war and peace Oh, screamin' at you I can't see a thing in the video I can't hear a sound on the radio In stereo in the static age Billboard on the rise in the dawn's landscape Working your insanity Tragic à la madness and concrete Coca-Cola execution Conscience on a cross and your heart's in a vice Squeezin' out your state of mind Are what you own that you cannot buy?  What a fuckin' tragedy, strategy Oh, screamin' at you I can't see a thing in the video I can't hear a sound on the radio In stereo in the static age I can't see a thing in the video I can't hear a sound on the radio In stereo in the static age Hey, hey, it's the static age Well, this is how the West was won Hey, hey, it's the static age millennium  All I wanna know what's the god-damn pain Not what's in the medicine All I wanna do is I want to breathe Batteries are not included What's the latest way that a man can die Screaming "Hallelujah"? (Hallelujah) Singin' out "the dawn's early light" Silence of the rotten, forgotten Oh, screamin' at you I can't see a thing in the video I can't hear a sound on the radio In stereo in the static age I can't see a thing in the video I can't hear a sound on the radio In stereo in the static age I can't see a thing in the video (Woah-oh) I can't hear a sound on the radio (Woah-oh) In stereo in the static age I can't see a thing in the video (Woah-oh) I can't hear a sound on the radio (Woah-oh) In stereo in the static age The static ageEmbed	12
What good is love and peace on Earth When it's exclusive? Where's the truth in the written word If no one reads it? A new day dawning Comes without warning So don't think twice We live in troubled times (Ah-ah, ah-ah) We live in troubled times (Ah-ah, ah-ah) What part of history we've learned When it's repeated? Some things, we'll never overcome If we don't seek it The world stops turning Paradise burning So don't think twice  We live in troubled times (Ah-ah, ah-ah) We live in troubled times (Ah-ah, ah-ah) We live in troubled times We run for cover Like a skyscraper's fallin' down And then I wonder Like a troubled mind  What good is love and peace on Earth When it's exclusive? Where's the truth in the written word If no one reads it? A new day dawning Comes without warning So don't look twice We live in troubled times (Ah-ah, ah-ah) We live in troubled times (Ah-ah, ah-ah) We live in troubled times We live in troubled times (Ah-ah, ah-ah) We live in troubled times (Ah-ah, ah-ah) We live in troubled timesEmbed	12
One, two, one, two Know a man, his face seemed pulled and tense Like he's ridin' on a motorbike in the strongest winds So I approach with tact, suggest that he should relax But he's always movin' much too fast Said he'll see me on the flip side On this trip he's taking for a ride He's been takin' too much on There he goes with his perfectly unkempt clothes There he goes He's yet to come back, but I've seen his picture It doesn't look the same up on the rack We go way back I wonder about his insides It's like his thoughts are too big for his size You might also like He's been taken—where? I don't know Off he goes with his perfectly unkept hope There he goes And now I rub my eyes, for he has returned Seems my preconceptions are what should have been burned For he still smiles, and he's still strong Nothing's changed but the surroundin' bullshit, that has grown And now he's home, and we're laughin' like we always did My same old, same old friend Until a quarter to ten, I saw the strain creep in He seems distracted and I know just what is gonna happen next Before his first step, he is off again (Here we go)Embed	13
Know a man, his face seemed pulled and tense Like he's riding on a motorbike in the strongest winds So I approach with tact, suggest that he should relax But he's always moving much too fast Said he'll see me on the flip side Of this trip he's taking for a ride He's been taking too much on There he goes with his perfectly unkempt clothes There he goes He's yet to come back, but I've seen his picture It doesn't look the same up on the rack Oh, we go way back I wonder about his insides It's like his thoughts are too big for his size He's been taken, where? I don't know There he goes with his perfectly unkept hope And there he goes Oh, and now I rub my eyes for he has returned It seems my preconceptions are what should have been burned For he still smiles, and he's still strong Nothing's changed but the surrounding bullshit; that has grown Oh, and now he's home, and we're laughing like we always did My same old, same old friend Until a quarter to ten I saw the strain creep in He seems distracted, and I know just what is gonna happen next Before his first step, he is off again You might also likeThere he's gone...Embed	13
[Verse ] Soul destroyed with clever toys for little boys It's inevitable, inevitable, it's a soul destroyed [Chorus ] You're free until you drop You're free until you've had enough But you don't understand You've no ripcord, no ripcord No ripcord, no ripcord [Verse ] Aeroplane, do I mean what I mean? Oh, it's inevitable, inevitable, oh aeroplane [Chorus ] A thousand miles an hour And politics in power That you don't understand You've no ripcord, no ripcord No ripcord, no ripcord [Instrumental Break] [Chorus ] The answer to your prayers We'll drop you anywhere With no ripcord, no ripcord No ripcord, n-n-no ripcord YeahYou might also likeEmbed	13
Don't hurt me, don't hurt me Don't hurt me, don't hurt me Don't hurt me Gather up the lost and their souls (Don't hurt me) Into your arms (Don't hurt me) Into your arms (Don't hurt me) Gather up the pitiful (Don't hurt me, don't hurt me) Into your arms (Don't hurt me) Into your arms (Don't hurt me) Into your arms (Don't hurt me) Into your arms (Don't hurt me) (Into your arms) What seems impossible (Don't hurt me, don't hurt me) Into your arms (Don't hurt me) (Into your arms) (Don't hurt me) (Into your arms) I think I have had my fill (Don't hurt me, don't hurt me) Into your arms (Don't hurt me) Into your arms (Don't hurt me) Into your arms (Don't hurt me) Into your arms (Don't hurt me) I think I should give up the ghost (Don't hurt me, don't hurt me) Into your arms (Into your arms) (Don't hurt me, don't hurt me) You might also like Into your arms (Don't hurt me) Into your arms (Don't hurt me) Into your arms (Don't hurt me) Into your arms (Don't hurt me) Into your arms (Don't hurt me) Into your arms (Don't hurt me) Into your arms (Don't hurt me) Into your arms (Don't hurt me) Into your arms (Don't hurt me) Into your arms (Don't hurt me)Embed	13
27 ContributorsFuture Days Lyrics If I ever were to lose you, I'd surely lose myself Everything I have found dear, I've not found by myself Try, and sometimes you'll succeed to make this man of me All my stolen missin' parts, I've no need for anymore I believe And I believe 'cause I can see Our future days Days of you and me Back when I was feelin' broken, I focused on a prayer You came deep as any ocean, did something out there hear? All the complexities and games, no one wins but somehow they're still played All the missin' crooked hearts, they may die but in us they live on I believe And I believe 'cause I can see Our future days Days of you and me When hurricanes and cyclones raged When wind turned dirt to dust When floods, they came or tides, they raised Ever closer became us You might also like All the promises at sundown, I've meant them like the rest All the demons used to come around, I'm grateful now they've left So persistent in my ways, hey angel, I am here to stay No resistance, no alarms, please, this is just too good to be gone I believe And I believe 'cause I can see Our future days Days of you and me You and me Days of you and me7Embed	13
Hey-hey-hey Yeah-ah Sheets of empty canvas, untouched sheets of clay Were laid spread out before me, as her body once did All five horizons revolved around her soul, as the Earth to the Sun Now the air I tasted and breathed has taken a turn Ooh, and all I taught her was everything Mmm-hmm, I know she gave me all that she wore And now my bitter hands chafe beneath the clouds Of what was everything All the pictures had all been washed in black Tattooed everything I take a walk outside, I'm surrounded by some kids at play I can feel their laughter, so why do I sear? Mmm-hmm, and twisted thoughts that spin 'round my head I'm spinnin', oh-oh, I'm spinnin' How quick the Sun can drop away You might also like And now my bitter hands cradle broken glass Of what was everything All the pictures have all been washed in black Tattooed everything All the love gone bad turned my world to black Tattooed all I see, all that I am All I'll be, yeah-yeah Oh-oh, oh-oh, ooh I know someday you'll have a beautiful life, I know you'll be a star In somebody else's sky, but why, why Why can't it be, oh, can't it be mine? (Doo-doo-doo-doo, doo-doo-doo) Ooh, ah, yeah Ah, ooh-ooh (Doo-doo-doo-doo, doo-doo-doo) Doo-doo-doo-doo, doo-doo-doo Doo-doo-doo-doo, doo-doo-doo Doo-doo-doo-doo, doo-doo-doo Doo-doo-doo-doo, doo-doo-doo Doo-doo-doo-doo, doo-doo-doo Doo-doo-doo-doo, doo-doo-doo Doo-doo-doo-doo, doo-doo-doo Doo-doo-doo-doo, doo-doo-doo (oh, oh-yeah) Doo-doo-doo-doo, doo-doo-doo Doo-doo-doo-doo, doo-doo-doo (ah-ah) Doo-doo-doo-doo, doo-doo-doo (ah-ah) Doo-doo-doo-doo, doo-doo-doo Doo-doo-doo-doo, doo-doo-doo (ah, yeah) Doo-doo-doo-doo, doo-doo-doo (ah-ah, yeah) Doo-doo-doo-doo, doo-doo-doo (yeah, ah) Doo-doo-doo-doo, doo-doo-doo (yeah-yeah-yeah) Doo-doo-doo-doo, doo-doo-doo Doo-doo-doo-doo, doo-doo-doo (ooh-ooh) Ooh-ooh, ooh-ooh Doo-doo-doo-doo, doo-doo-doo Ooh-ooh, ooh-ooh Ooh-ooh89Embed	13
13 ContributorsRival Lyrics[Instrumental Intro] [Verse 1] All my rivals will see what I have in store My gun I've been harborin' fleets in this reservoir The red sun And this nation's about to explode [Verse 2] Your disciples are riddled with metaphors Well hung (yuh) Better pony up and bring both your barrelfulls Not one As we release this unspeakable toll (Woo!) [Bridge] And I stand my ground All alone around the world (and I stand my ground) [Guitar Solo] [Verse 3] How's our mother to damn these contributors With mud? How will the man who made chemicals difficult Shed blood? How's our father supposed to be told? Woo! (I don't)You might also like1Embed	13
4 ContributorsAlive (Live MTV Unplugged) Lyrics "Son," she said, "have I got a little story for you What you thought was your daddy was nothing but a... While you were sittin' home alone at age thirteen Your real daddy was dyin' Sorry you didn't see him, but I'm glad we talked" Oh, I, oh I'm still alive Hey, I, oh I'm still alive Hey, I, oh I'm still alive Hey, oh Oh she walks slowly across a young man's room She said, "I'm ready, for you" Why I can't remember anything to this very day 'Cept the look, the look Oh, you know where, now I can't see I just stare I, I'm still alive Hey, I, oh, I'm still alive Hey, I, oh, I'm still alive Hey, I, oh, I'm still alive, yeah Ooh, yeah, yeah, yeah, yeah, oh, ooh You might also like "Is something wrong", she said, of course there is "You're still alive," she said, oh, and do I deserve to be? Is that the question? And if so, if so who answers? Who answers? I, heard I'm still alive Hey, I, heard I'm still alive Yeah, I, oh I'm still alive Yeah, I Ooh, I'm still alive! Yeah, yeah, yeah, yeah, yeah, yeah, yeah! Ooh, yeah, ooh, ooh Ooh, yeah, yeah, yeah, yeahEmbed	13
19 ContributorsI Am Mine Lyrics The selfish, they're all standin' in line Faithin' and hopin' to buy themselves time Me, I figure, as each breath goes by I only own my mind The north is to south what the clock is to time There's east and there's west and there's everywhere life I know I was born and I know that I'll die The in-between is mine I am mine And the feelin', it gets left behind All the innocence lost at one time Significant behind the eyes There's no need to hide We're safe tonight The ocean is full 'cause everyone's cryin' The full moon is lookin' for friends at high tide The sorrow grows bigger when the sorrow's denied I only know my mind I am mine And the meaning that gets left behind All the innocents lost at one time Significant, behind the eyes There's no need to hide We're safe tonight You might also like Woo! And the feelings that get left behind All the innocents broken with lies Significance between the lines We may need to hide And the meanings that get left behind All the innocents lost at one time We're all different behind the eyes There's no need to hide, yeah4Embed	13
I'm on a roll I'm on a roll this time I feel my luck could change Kill me, Sarah Kill me again with love It's gonna be a glorious day Pull me out of the aircrash Pull me out of the lake 'Cause I'm your superhero We are standing on the edge The head of state Has called for me by name But I don't have time for him It's gonna be a glorious day I feel my luck could change Pull me out of the aircrash Pull me out of the lake 'Cause I'm your superhero We are standing on the edge You might also like We are standing on the edgeEmbed	13
The drops of rain, they fall all over This awkward silence makes me crazy The glow inside burns light upon her I'll try to kiss you if you let me This can't be the end Tidal waves, they rip right through me Tears from eyes worn cold and sad Pick me up now, I need you so bad Down, down, down, down Down, down, down, down Down, down, down, down Down, down, down, down, it gets me so Down, down, down, down Down, down, down, down Down, down, down, down Down, down, down, down, it gets me so Your vows of silence fall all over The look in your eyes makes me crazy I feel the darkness break upon her I'll take you over if you let me You did this You might also like Tidal waves, they rip right through me Tears from eyes worn cold and sad Pick me up now, I need you so bad Down, down, down, down Down, down, down, down Down, down, down, down Down, down, down, down, it gets me so Down, down, down, down Down, down, down, down Down, down, down, down Down, down, down, down, it gets me so Embed	14
I talk to you every now and then I never felt so alone again I stop to think at a wishing well My thoughts send me on a carousel Here I am standing on my own Not a motion from the telephone I know not a reason why Solitude's a reason to die Just you wait and see, as school life is a It is a woken dream, aren't you feeling alone? I guess it's just another, I guess it's just another I guess it's just another night alone Now as I walk down the street I need a job just to sleep in sheets Buying food every once in a while But not enough to purchase a smile A tank of gas is a treasure to me I know now that nothing is free I talk to you every now and then I never felt so alone again You might also like Just you wait and see, as school life is a It is a woken dream, aren't you feeling alone? I guess it's just another, I guess it's just another I guess it's just another night aloneEmbed	14
Watching your house shrink away in my rear-view mirror As I drive away Wishing that I could take back all those words That meant nothing that I didn't say I'm trying To be what you want me to be But it's so damn hard to keep playing the part Of the fool, week after week I think you need some time alone (I think you need some time alone) You say you want someone to call your own Open your eyes, you can suck in your pride You can live your life all on your own Is this all going to be just another time That we play this game? I've tried to convince you that things could be different But somehow they end up the same But what Did you expect from me? What am I supposed to do? You say that you're starting to feel like you're getting lost Well, I do too You might also like I don't want to live this lie again (I don't want to live this lie again) I know I'll get it right but I don't know when I'll open my eyes, I've got something inside I'll just jack off in my room until then It's never over until it's done And I don't think that you're the one It's never over until it's done And I don't think that you're the one It's never over until it's done And I don't think that you're the one It's never over until it's done And I don't think that you're the oneEmbed	14
Day in, day out, up at AM with the Searchlights shining down Day in, day out, it's the blinding light Underneath the dirt downtown Whoa, listen to the sound as they Bomb the Sixth Street bridge Whoa, listen to the sound of the Voices south of Fifth Hey, Los Angeles, when will you save me? Los Angeles, when will you save me? Los Angeles, when will you save me? Los Angeles, I'm never coming home I'm never coming home, I'm never coming Come down (Come down), I've been awake for days Knocked out (Knocked out), by the sound of falling rain Come down, yeah, we'll watch the sun just burn away the sky We'll watch the city lights die out up on Mulholland Drive Los Angeles, when will you save me? Los Angeles, when will you save me? Los Angeles, when will you save me? Los Angeles, I'm never coming home You might also like Wake me when this war is over Meet me where the skyline ends Wake me when this war is over Meet me where the skyline ends Wake me when this war is over Meet me where the skyline ends Los Angeles, when will you save me? Los Angeles, when will you save me? Los Angeles, when will you save me? Los Angeles, I'm never coming home I'm never coming home I'm never coming home I'm never coming home I'm never coming homeEmbed	14
Crossed the street, naked at night Bent over to show some moonlight Whipped out some beer and I gulped it down Drunk in a gutter is how I was found Thrown in a police car as the door slammed No noise just silence as I screamed my thumb was jammed Now in prison for one month, no one to see All I've got is this guy Benjamin Dover Don't like hesh, don't like rap Don't like Sally cause she's fat I'm a jerk, I'm a punk Took a shower cause I stunk Smoked a bong, killed a cat Hit my teacher with a baseball bat Hit my sister, spit on my mom For a hobby I make bombs Went to a farm to tip some cows Forgot that I left my pants down Bent over to pick them up Felt a twelve gauge next to my hum-diddy-dum The farmer took me to his house Showed me the closet from the inside out The police came, they took me away Saw Ben Dover again and he's still gay You might also like Don't like hesh, don't like rap Don't like Sally cause she's fat I'm a jerk, I'm a punk Took a shower cause I stunk Smoked a bong, killed a cat Hit my teacher with a baseball bat Hit my sister, spit on my mom For a hobby I make bombs Don't like hesh, don't like rap Don't like Sally cause she's fat I'm a jerk, I'm a punk Took a shower cause I stunk Smoked a bong, killed a cat Hit my teacher with a baseball bat Hit my sister, spit on my mom For a hobby I make bo-o-ombs, yeah-uhEmbed	14
Uno, dos, tres, cuatro When you fucked grandpa Did he tell you that he loved you? Did he hold you 'til the sun did rise? And did he look into your eyes And ask you to fellate him And stick a finger or two in his ass? He seems like a total asshole Grandpa is a total fucking asshole Who would ever want a dirty, greasy finger in his ass? He rubs his dick in broken glass When you fucked grandpa Did he kiss you soft and tender? Did he tie your hands behind your head And was it on your mother's bed? He seems like a total asshole Grandpa is a total fucking asshole Who would ever want a dirty, greasy finger in his ass? He rubs his dick in broken glass You might also like This is fucking stupid, man, I can't believe you'd have sex with your own grandfather, I mean, you guys are related, what's he gonna do? Take out his false teeth and just leave them on the side of your bed? Man, you like to fuck him in the butt and have everyone come in and watch and masturbate and cum all over the place? This is stupid, I hate you all, I'm not even gonna have sex with my mom tonight, man, this is stupid! I hate you!Embed	14
This is the first thing I remember Now it's the last thing left on my mind Afraid of the dark; do you hear me whisper? An empty heart; replaced with paranoia Where do we go? life's temporary After we're gone; like New Year's resolutions Why is this hard? Do you recognize me? I know I'm wrong but I can't help believing I'm so lost, I'm barely here I wish I could explain myself, but words escape me It's too late to save me You're too late, you're too late You're cold with disappointment while I'm drowning in the next room The last contagious victim of this plague between us I'm sick with apprehension, I'm crippled from exhaustion And I dread the moment when you finally come to kill me This is the first thing I remember Now it's the last thing left on my mind Afraid of the dark; do you hear me whisper? An empty heart; replaced with paranoia Where do we go? life's temporary After we're gone; like New Year's resolutions Why is this hard? Do you recognize me? I know I'm wrong but I can't help believingYou might also likeEmbed	14
